-301,-499,60,0,0,1
-281,-499,63,0,0,1
-261,-499,66,0,0,1
-241,-499,70,0,0,1
-221,-499,73,0,0,1
-201,-499,76,0,0,1
-181,-499,80,0,0,1
-161,-499,83,0,0,1
-141,-499,86,0,0,1
-121,-499,90,0,0,1
-101,-499,93,1,0,1
-81,-499,96,1,0,1
-61,-499,0,1,0,1
-41,-499,3,1,0,1
-21,-499,6,1,0,1
-1,-499,9,1,0,1
19,-499,13,1,0,1
39,-499,16,1,0,1
59,-499,19,1,0,1
79,-499,23,1,0,1
98,-499,26,1,0,1
118,-499,29,1,0,1
138,-499,33,1,0,1
158,-499,36,1,0,1
178,-499,39,1,0,1
198,-499,43,1,0,1
218,-499,46,1,0,1
238,-499,49,1,0,1
258,-499,53,1,0,1
278,-499,56,0,0,1
298,-499,59,0,0,1
318,-499,63,0,0,1
338,-499,66,0,0,1
343,-499,69,0,0,1
-354,-658,73,0,0,1
-351,-658,76,0,0,1
-325,-658,79,0,0,1
